,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
52,0.008461356163024902,0.007393033903430417,0.0015621185302734375,0.0046863555908203125,0.005,777,"{'alpha': 0.005, 'random_state': 777}",0.6133452747028363,0.29796761495086654,0.628727312012181,0.6683618083070517,0.18340579850511796,0.2032727564352379,0.7435389893943636,0.47744630010174616,0.11010844660733843,0.1485311222174247,0.4074705423234165,0.2316480735007126,7
53,0.008461880683898925,0.011324517969011523,0.0015626668930053711,0.004688000679016113,0.005,69,"{'alpha': 0.005, 'random_state': 69}",0.6133452747028363,0.29796761495086654,0.628727312012181,0.6683618083070517,0.18340579850511796,0.2032727564352379,0.7435389893943636,0.47744630010174616,0.11010844660733843,0.1485311222174247,0.4074705423234165,0.2316480735007126,7
54,0.0037750244140625,0.006228547575854477,0.0,0.0,0.01,12345,"{'alpha': 0.01, 'random_state': 12345}",0.5778949642032024,0.2841828690941979,0.5827600746302055,0.7067524177592195,0.23629510131351938,0.25595037489623684,0.7378662220033825,0.4562287684683186,0.07182638289288568,0.16750077763363014,0.40772579528947983,0.22328911655932712,1
55,0.004686570167541504,0.007158854203059767,0.0,0.0,0.01,123,"{'alpha': 0.01, 'random_state': 123}",0.5778949642032024,0.2841828690941979,0.5827600746302055,0.7067524177592195,0.23629510131351938,0.25595037489623684,0.7378662220033825,0.4562287684683186,0.07182638289288568,0.16750077763363014,0.40772579528947983,0.22328911655932712,1
56,0.0043286561965942385,0.006366086346899,0.0006526947021484375,0.0019544310901254748,0.01,666,"{'alpha': 0.01, 'random_state': 666}",0.5778949642032024,0.2841828690941979,0.5827600746302055,0.7067524177592195,0.23629510131351938,0.25595037489623684,0.7378662220033825,0.4562287684683186,0.07182638289288568,0.16750077763363014,0.40772579528947983,0.22328911655932712,1
57,0.0034587860107421877,0.004046086041977274,0.0016212701797485352,0.003242771985930208,0.01,123123,"{'alpha': 0.01, 'random_state': 123123}",0.5778949642032024,0.2841828690941979,0.5827600746302055,0.7067524177592195,0.23629510131351938,0.25595037489623684,0.7378662220033825,0.4562287684683186,0.07182638289288568,0.16750077763363014,0.40772579528947983,0.22328911655932712,1
58,0.0050444364547729496,0.004348333537884657,0.0,0.0,0.01,777,"{'alpha': 0.01, 'random_state': 777}",0.5778949642032024,0.2841828690941979,0.5827600746302055,0.7067524177592195,0.23629510131351938,0.25595037489623684,0.7378662220033825,0.4562287684683186,0.07182638289288568,0.16750077763363014,0.40772579528947983,0.22328911655932712,1
59,0.003215503692626953,0.004136877720983108,0.0,0.0,0.01,69,"{'alpha': 0.01, 'random_state': 69}",0.5778949642032024,0.2841828690941979,0.5827600746302055,0.7067524177592195,0.23629510131351938,0.25595037489623684,0.7378662220033825,0.4562287684683186,0.07182638289288568,0.16750077763363014,0.40772579528947983,0.22328911655932712,1
60,0.0019138336181640625,0.0023499760231991892,0.0008037328720092773,0.0024111986160278323,0.05,12345,"{'alpha': 0.05, 'random_state': 12345}",0.24082560452802926,0.1265665972454728,0.05755671130429452,0.2411609626878638,0.29020904489266874,0.10887261043968066,0.38310513068793706,0.0033802813679792987,-0.034071040422744225,-0.19853095423418665,0.12190749484969951,0.16440923494671308,19
61,0.0008022308349609375,0.0024066925048828124,0.0010027408599853516,0.002412996966490633,0.05,123,"{'alpha': 0.05, 'random_state': 123}",0.24082560452802926,0.1265665972454728,0.05755671130429452,0.2411609626878638,0.29020904489266874,0.10887261043968066,0.38310513068793706,0.0033802813679792987,-0.034071040422744225,-0.19853095423418665,0.12190749484969951,0.16440923494671308,19
