param_C,param_coef0,param_degree,param_gamma,param_kernel,param_tol,mean_test_score,std_test_score,rank_test_score
0.001,0.01,8,auto,sigmoid,0.1,-0.0541606764111968,0.060976740986692035,2244.6
0.001,0.01,8,scale,linear,1e-05,0.03377769299631426,0.11179680158449623,1627.0
0.001,0.01,8,scale,linear,0.0001,0.03377583791288408,0.1117935623177273,1629.4
0.001,0.01,8,scale,linear,0.001,0.03381076587998842,0.11180624953160764,1631.8
0.001,0.01,8,scale,linear,0.01,0.03328088442843594,0.1119420334302795,1654.2
0.001,0.01,8,scale,linear,0.1,0.031899337099677835,0.11483525581558618,1671.0
0.001,0.01,8,scale,poly,1e-05,0.048676615255109926,0.11838573721758343,1603.0
0.001,0.01,8,scale,poly,0.0001,0.04867405259984908,0.11838554152842602,1603.2
0.001,0.01,8,scale,poly,0.001,0.04863145540339477,0.11838565880949514,1604.0
0.001,0.01,8,scale,poly,0.01,0.048121929356420824,0.1181355232450825,1606.0
0.001,0.01,8,scale,poly,0.1,0.04368249941432486,0.11132994542770125,1609.0
0.001,0.01,8,scale,rbf,1e-05,-0.053751567026395095,0.06331792859638957,2071.0
0.001,0.01,8,scale,rbf,0.0001,-0.0537516103921629,0.06331796227940294,2072.2
0.001,0.01,8,scale,rbf,0.001,-0.05374653912146674,0.06331960728370252,2069.8
0.001,0.01,8,scale,rbf,0.01,-0.05374582299974132,0.06330827799536244,2077.0
0.001,0.01,8,scale,rbf,0.1,-0.05177680079907154,0.05978118160850908,2042.0
0.001,0.01,8,scale,sigmoid,1e-05,-0.055130874867541556,0.06344662388094449,2187.0
0.001,0.01,8,scale,sigmoid,0.0001,-0.055130874867541556,0.06344662388094449,2187.0
0.001,0.01,8,scale,sigmoid,0.001,-0.055130874867541556,0.06344662388094449,2187.0
0.001,0.01,8,scale,sigmoid,0.01,-0.05513659994982558,0.06344690424755142,2199.8
0.001,0.01,8,scale,sigmoid,0.1,-0.05270811947965516,0.060108524865189986,2136.6
0.001,0.5,3,auto,linear,1e-05,0.03377769299631426,0.11179680158449623,1627.0
0.001,0.5,3,auto,linear,0.0001,0.03377583791288408,0.1117935623177273,1629.4
0.001,0.5,3,auto,linear,0.001,0.03381076587998842,0.11180624953160764,1631.8
0.001,0.5,3,auto,linear,0.01,0.03328088442843594,0.1119420334302795,1654.2
0.001,0.5,3,auto,linear,0.1,0.031899337099677835,0.11483525581558618,1671.0
0.001,0.5,3,auto,poly,1e-05,-0.05569001546932382,0.06354760446180222,2164.8
0.001,0.5,3,auto,poly,0.0001,-0.05569001546932382,0.06354760446180222,2164.8
0.001,0.5,3,auto,poly,0.001,-0.05568980896179996,0.06354771726397934,2164.6
0.001,0.5,3,auto,poly,0.01,-0.055685931146149434,0.06355110761134145,2166.8
0.001,0.5,3,auto,poly,0.1,-0.05580916898546123,0.060787433423552764,2344.0
0.001,0.5,3,auto,rbf,1e-05,-0.05549263333415936,0.06351836105595457,2140.4
0.001,0.5,3,auto,rbf,0.0001,-0.05549263333415936,0.06351836105595457,2140.4
0.001,0.5,3,auto,rbf,0.001,-0.055492071667440954,0.06351867944012393,2139.2
0.001,0.5,3,auto,rbf,0.01,-0.055487257195504056,0.06352294062551288,2148.6
0.001,0.5,3,auto,rbf,0.1,-0.053814102960416874,0.06058908723307412,2230.0
0.001,0.5,3,auto,sigmoid,1e-05,-0.055969421082258775,0.06359380028156486,2193.0
0.001,0.5,3,auto,sigmoid,0.0001,-0.055969421082258775,0.06359380028156486,2193.0
0.001,0.5,3,auto,sigmoid,0.001,-0.05596916964268406,0.06359393783090604,2192.6
0.001,0.5,3,auto,sigmoid,0.01,-0.05596858127247824,0.06359830081662851,2199.2
0.001,0.5,3,auto,sigmoid,0.1,-0.05464493755198724,0.06066290311074298,2248.0
0.001,0.5,3,scale,linear,1e-05,0.03377769299631426,0.11179680158449623,1627.0
0.001,0.5,3,scale,linear,0.0001,0.03377583791288408,0.1117935623177273,1629.4
0.001,0.5,3,scale,linear,0.001,0.03381076587998842,0.11180624953160764,1631.8
0.001,0.5,3,scale,linear,0.01,0.03328088442843594,0.1119420334302795,1654.2
0.001,0.5,3,scale,linear,0.1,0.031899337099677835,0.11483525581558618,1671.0
0.001,0.5,3,scale,poly,1e-05,-0.028344625123358856,0.06335421036598629,1813.8
0.001,0.5,3,scale,poly,0.0001,-0.0283449809883563,0.0633545887965916,1814.2
0.001,0.5,3,scale,poly,0.001,-0.028374941265373523,0.0633931436645168,1815.0
0.001,0.5,3,scale,poly,0.01,-0.02852894452709584,0.06346111481380846,1818.0
0.001,0.5,3,scale,poly,0.1,-0.028970757501509382,0.06219619221981766,1818.4
0.001,0.5,3,scale,rbf,1e-05,-0.053751567026395095,0.06331792859638957,2071.0
0.001,0.5,3,scale,rbf,0.0001,-0.0537516103921629,0.06331796227940294,2072.2
0.001,0.5,3,scale,rbf,0.001,-0.05374653912146674,0.06331960728370252,2069.8
0.001,0.5,3,scale,rbf,0.01,-0.05374582299974132,0.06330827799536244,2077.0
0.001,0.5,3,scale,rbf,0.1,-0.05177680079907154,0.05978118160850908,2042.0
0.001,0.5,3,scale,sigmoid,1e-05,-0.055782967341088896,0.0635566642216466,2239.2
0.001,0.5,3,scale,sigmoid,0.0001,-0.055782967341088896,0.0635566642216466,2239.2
0.001,0.5,3,scale,sigmoid,0.001,-0.05578283335976224,0.06355668286770302,2238.8
0.001,0.5,3,scale,sigmoid,0.01,-0.05578635982211856,0.06356311731387285,2238.0
0.001,0.5,3,scale,sigmoid,0.1,-0.05296882240884772,0.05941997402647457,2078.8
0.001,0.5,8,auto,linear,1e-05,0.03377769299631426,0.11179680158449623,1627.0
0.001,0.5,8,auto,linear,0.0001,0.03377583791288408,0.1117935623177273,1629.4
0.001,0.5,8,auto,linear,0.001,0.03381076587998842,0.11180624953160764,1631.8
0.001,0.5,8,auto,linear,0.01,0.03328088442843594,0.1119420334302795,1654.2
0.001,0.5,8,auto,linear,0.1,0.031899337099677835,0.11483525581558618,1671.0
0.001,0.5,8,auto,poly,1e-05,-0.05606449005647914,0.06361048693110083,2221.8
0.001,0.5,8,auto,poly,0.0001,-0.0560645014905353,0.06361047988732904,2222.0
0.001,0.5,8,auto,poly,0.001,-0.0560645014905353,0.06361047988732904,2222.0
0.001,0.5,8,auto,poly,0.01,-0.056063715491283486,0.06361399582932567,2222.2
0.001,0.5,8,auto,poly,0.1,-0.056905556547590705,0.061236596843860805,2287.2
0.001,0.5,8,auto,rbf,1e-05,-0.05549263333415936,0.06351836105595457,2140.4
0.001,0.5,8,auto,rbf,0.0001,-0.05549263333415936,0.06351836105595457,2140.4
0.001,0.5,8,auto,rbf,0.001,-0.055492071667440954,0.06351867944012393,2139.2
0.001,0.5,8,auto,rbf,0.01,-0.055487257195504056,0.06352294062551288,2148.6
0.001,0.5,8,auto,rbf,0.1,-0.053814102960416874,0.06058908723307412,2230.0
0.001,0.5,8,auto,sigmoid,1e-05,-0.055969421082258775,0.06359380028156486,2193.0
0.001,0.5,8,auto,sigmoid,0.0001,-0.055969421082258775,0.06359380028156486,2193.0
0.001,0.5,8,auto,sigmoid,0.001,-0.05596916964268406,0.06359393783090604,2192.6
0.001,0.5,8,auto,sigmoid,0.01,-0.05596858127247824,0.06359830081662851,2199.2
0.001,0.5,8,auto,sigmoid,0.1,-0.05464493755198724,0.06066290311074298,2248.0
0.001,0.5,8,scale,linear,1e-05,0.03377769299631426,0.11179680158449623,1627.0
0.001,0.5,8,scale,linear,0.0001,0.03377583791288408,0.1117935623177273,1629.4
0.001,0.5,8,scale,linear,0.001,0.03381076587998842,0.11180624953160764,1631.8
0.001,0.5,8,scale,linear,0.01,0.03328088442843594,0.1119420334302795,1654.2
0.001,0.5,8,scale,linear,0.1,0.031899337099677835,0.11483525581558618,1671.0
0.001,0.5,8,scale,poly,1e-05,0.045152565895141585,0.12721430460191013,1588.8
0.001,0.5,8,scale,poly,0.0001,0.0451555781635188,0.12720971959779726,1588.8
0.001,0.5,8,scale,poly,0.001,0.045190043203963505,0.1271879088156062,1587.6
0.001,0.5,8,scale,poly,0.01,0.04515067035363982,0.12648802234519513,1588.8
0.001,0.5,8,scale,poly,0.1,0.04451674749712638,0.12415880879754067,1595.4
0.001,0.5,8,scale,rbf,1e-05,-0.053751567026395095,0.06331792859638957,2071.0
0.001,0.5,8,scale,rbf,0.0001,-0.0537516103921629,0.06331796227940294,2072.2
0.001,0.5,8,scale,rbf,0.001,-0.05374653912146674,0.06331960728370252,2069.8
0.001,0.5,8,scale,rbf,0.01,-0.05374582299974132,0.06330827799536244,2077.0
0.001,0.5,8,scale,rbf,0.1,-0.05177680079907154,0.05978118160850908,2042.0
0.001,0.5,8,scale,sigmoid,1e-05,-0.055782967341088896,0.0635566642216466,2239.2
0.001,0.5,8,scale,sigmoid,0.0001,-0.055782967341088896,0.0635566642216466,2239.2
0.001,0.5,8,scale,sigmoid,0.001,-0.05578283335976224,0.06355668286770302,2238.8
0.001,0.5,8,scale,sigmoid,0.01,-0.05578635982211856,0.06356311731387285,2238.0
0.001,0.5,8,scale,sigmoid,0.1,-0.05296882240884772,0.05941997402647457,2078.8
0.001,10.0,3,auto,linear,1e-05,0.03377769299631426,0.11179680158449623,1627.0
0.001,10.0,3,auto,linear,0.0001,0.03377583791288408,0.1117935623177273,1629.4
0.001,10.0,3,auto,linear,0.001,0.03381076587998842,0.11180624953160764,1631.8
0.001,10.0,3,auto,linear,0.01,0.03328088442843594,0.1119420334302795,1654.2
0.001,10.0,3,auto,linear,0.1,0.031899337099677835,0.11483525581558618,1671.0
0.001,10.0,3,auto,poly,1e-05,0.02396231797023558,0.10151358851850392,1684.8
0.001,10.0,3,auto,poly,0.0001,0.02396188470793868,0.10151445950370808,1684.6
0.001,10.0,3,auto,poly,0.001,0.02390805721229124,0.10147130963149908,1685.6
0.001,10.0,3,auto,poly,0.01,0.023693899622259578,0.10162911485932673,1686.2
0.001,10.0,3,auto,poly,0.1,0.022764091662878898,0.101389092544598,1698.6
0.001,10.0,3,auto,rbf,1e-05,-0.05549263333415936,0.06351836105595457,2140.4
0.001,10.0,3,auto,rbf,0.0001,-0.05549263333415936,0.06351836105595457,2140.4
0.001,10.0,3,auto,rbf,0.001,-0.055492071667440954,0.06351867944012393,2139.2
0.001,10.0,3,auto,rbf,0.01,-0.055487257195504056,0.06352294062551288,2148.6
0.001,10.0,3,auto,rbf,0.1,-0.053814102960416874,0.06058908723307412,2230.0
0.001,10.0,3,auto,sigmoid,1e-05,-0.05626922815561626,0.06364567691281502,2434.0
0.001,10.0,3,auto,sigmoid,0.0001,-0.05626922815561626,0.06364567691281502,2434.0
0.001,10.0,3,auto,sigmoid,0.001,-0.05626922815561601,0.06364567691281497,2434.4
0.001,10.0,3,auto,sigmoid,0.01,-0.05627442684492682,0.06364695419600529,2415.6
0.001,10.0,3,auto,sigmoid,0.1,-0.051496467164659374,0.058165344609036995,2135.0
0.001,10.0,3,scale,linear,1e-05,0.03377769299631426,0.11179680158449623,1627.0
0.001,10.0,3,scale,linear,0.0001,0.03377583791288408,0.1117935623177273,1629.4
0.001,10.0,3,scale,linear,0.001,0.03381076587998842,0.11180624953160764,1631.8
0.001,10.0,3,scale,linear,0.01,0.03328088442843594,0.1119420334302795,1654.2
0.001,10.0,3,scale,linear,0.1,0.031899337099677835,0.11483525581558618,1671.0
0.001,10.0,3,scale,poly,1e-05,0.14720257029203887,0.16682141222847496,1398.4
0.001,10.0,3,scale,poly,0.0001,0.14720225242554702,0.16682074739076622,1398.6
0.001,10.0,3,scale,poly,0.001,0.14720796074619896,0.1667795138313505,1397.6
0.001,10.0,3,scale,poly,0.01,0.14694462354828947,0.16686185053878394,1400.0
0.001,10.0,3,scale,poly,0.1,0.1413172581754653,0.17257916850161806,1400.2
0.001,10.0,3,scale,rbf,1e-05,-0.053751567026395095,0.06331792859638957,2071.0
0.001,10.0,3,scale,rbf,0.0001,-0.0537516103921629,0.06331796227940294,2072.2
0.001,10.0,3,scale,rbf,0.001,-0.05374653912146674,0.06331960728370252,2069.8
0.001,10.0,3,scale,rbf,0.01,-0.05374582299974132,0.06330827799536244,2077.0
0.001,10.0,3,scale,rbf,0.1,-0.05177680079907154,0.05978118160850908,2042.0
0.001,10.0,3,scale,sigmoid,1e-05,-0.05626922815559514,0.06364567691418407,2438.8
0.001,10.0,3,scale,sigmoid,0.0001,-0.05626922815559514,0.06364567691418407,2438.8
0.001,10.0,3,scale,sigmoid,0.001,-0.05626922815559442,0.063645676914184,2439.2
0.001,10.0,3,scale,sigmoid,0.01,-0.05627442684495347,0.06364695419742426,2420.4
0.001,10.0,3,scale,sigmoid,0.1,-0.051496467164389416,0.05816534460992678,2135.4
0.001,10.0,8,auto,linear,1e-05,0.03377769299631426,0.11179680158449623,1627.0
0.001,10.0,8,auto,linear,0.0001,0.03377583791288408,0.1117935623177273,1629.4
0.001,10.0,8,auto,linear,0.001,0.03381076587998842,0.11180624953160764,1631.8
0.001,10.0,8,auto,linear,0.01,0.03328088442843594,0.1119420334302795,1654.2
0.001,10.0,8,auto,linear,0.1,0.031899337099677835,0.11483525581558618,1671.0
0.001,10.0,8,auto,poly,1e-05,0.3930928097328549,0.36203985532698335,562.4
0.001,10.0,8,auto,poly,0.0001,0.39309461140689655,0.36203689245000215,560.2
0.001,10.0,8,auto,poly,0.001,0.39301917898745653,0.36211552305190164,583.8
0.001,10.0,8,auto,poly,0.01,0.39305304939360997,0.3620780341236245,512.0
0.001,10.0,8,auto,poly,0.1,0.3916134190843922,0.35958397852503904,598.0
0.001,10.0,8,auto,rbf,1e-05,-0.05549263333415936,0.06351836105595457,2140.4
0.001,10.0,8,auto,rbf,0.0001,-0.05549263333415936,0.06351836105595457,2140.4
0.001,10.0,8,auto,rbf,0.001,-0.055492071667440954,0.06351867944012393,2139.2
0.001,10.0,8,auto,rbf,0.01,-0.055487257195504056,0.06352294062551288,2148.6
0.001,10.0,8,auto,rbf,0.1,-0.053814102960416874,0.06058908723307412,2230.0
0.001,10.0,8,auto,sigmoid,1e-05,-0.05626922815561626,0.06364567691281502,2434.0
0.001,10.0,8,auto,sigmoid,0.0001,-0.05626922815561626,0.06364567691281502,2434.0
0.001,10.0,8,auto,sigmoid,0.001,-0.05626922815561601,0.06364567691281497,2434.4
0.001,10.0,8,auto,sigmoid,0.01,-0.05627442684492682,0.06364695419600529,2415.6
0.001,10.0,8,auto,sigmoid,0.1,-0.051496467164659374,0.058165344609036995,2135.0
0.001,10.0,8,scale,linear,1e-05,0.03377769299631426,0.11179680158449623,1627.0
0.001,10.0,8,scale,linear,0.0001,0.03377583791288408,0.1117935623177273,1629.4
0.001,10.0,8,scale,linear,0.001,0.03381076587998842,0.11180624953160764,1631.8
0.001,10.0,8,scale,linear,0.01,0.03328088442843594,0.1119420334302795,1654.2
0.001,10.0,8,scale,linear,0.1,0.031899337099677835,0.11483525581558618,1671.0
0.001,10.0,8,scale,poly,1e-05,0.383502479452767,0.3617850253866505,793.2
0.001,10.0,8,scale,poly,0.0001,0.38349893412349745,0.361787775566889,803.2
0.001,10.0,8,scale,poly,0.001,0.3834972861476618,0.3617754828964476,802.2
0.001,10.0,8,scale,poly,0.01,0.3834632097369779,0.3620681489308858,785.6
0.001,10.0,8,scale,poly,0.1,0.379165200670905,0.36712770175241627,855.2
0.001,10.0,8,scale,rbf,1e-05,-0.053751567026395095,0.06331792859638957,2071.0
0.001,10.0,8,scale,rbf,0.0001,-0.0537516103921629,0.06331796227940294,2072.2
0.001,10.0,8,scale,rbf,0.001,-0.05374653912146674,0.06331960728370252,2069.8
0.001,10.0,8,scale,rbf,0.01,-0.05374582299974132,0.06330827799536244,2077.0
0.001,10.0,8,scale,rbf,0.1,-0.05177680079907154,0.05978118160850908,2042.0
0.001,10.0,8,scale,sigmoid,1e-05,-0.05626922815559514,0.06364567691418407,2438.8
0.001,10.0,8,scale,sigmoid,0.0001,-0.05626922815559514,0.06364567691418407,2438.8
0.001,10.0,8,scale,sigmoid,0.001,-0.05626922815559442,0.063645676914184,2439.2
0.001,10.0,8,scale,sigmoid,0.01,-0.05627442684495347,0.06364695419742426,2420.4
0.001,10.0,8,scale,sigmoid,0.1,-0.051496467164389416,0.05816534460992678,2135.4
0.01,0.01,3,auto,linear,1e-05,0.19019441524180122,0.18020024704350218,1300.0
0.01,0.01,3,auto,linear,0.0001,0.19019608706363944,0.18019877209494323,1297.6
0.01,0.01,3,auto,linear,0.001,0.19019954484567292,0.18021503881450643,1288.0
0.01,0.01,3,auto,linear,0.01,0.19004582585952873,0.18050667286288394,1300.0
0.01,0.01,3,auto,linear,0.1,0.18275092488057626,0.18631887041271455,1331.6
0.01,0.01,3,auto,poly,1e-05,-0.055879294359236796,0.06357974626240352,2186.4
0.01,0.01,3,auto,poly,0.0001,-0.05587936846867023,0.06357970502633156,2186.6
0.01,0.01,3,auto,poly,0.001,-0.05587936846867023,0.06357970502633156,2186.6
0.01,0.01,3,auto,poly,0.01,-0.05587291825793682,0.06357978173762474,2186.0
0.01,0.01,3,auto,poly,0.1,-0.059871283250909804,0.06555860355486536,2336.0
0.01,0.01,3,auto,rbf,1e-05,-0.04876969645601958,0.06282899327913685,1969.2
0.01,0.01,3,auto,rbf,0.0001,-0.04876969645601958,0.06282899327913685,1969.2
0.01,0.01,3,auto,rbf,0.001,-0.04877902193507666,0.06282309509474257,1976.8
0.01,0.01,3,auto,rbf,0.01,-0.04873757847805614,0.06281484026890169,1977.6
0.01,0.01,3,auto,rbf,0.1,-0.04694429824074302,0.059319776434225126,1956.4
0.01,0.01,3,auto,sigmoid,1e-05,-0.0520064521880641,0.06304802409911377,2036.2
0.01,0.01,3,auto,sigmoid,0.0001,-0.052006661365482355,0.06304785695643142,2036.6
0.01,0.01,3,auto,sigmoid,0.001,-0.052006661365482355,0.06304785695643142,2036.6
0.01,0.01,3,auto,sigmoid,0.01,-0.05198735418995511,0.06302252698139536,2039.0
0.01,0.01,3,auto,sigmoid,0.1,-0.05022884904595946,0.059704620592965565,2024.8
0.01,0.01,3,scale,linear,1e-05,0.19019441524180122,0.18020024704350218,1300.0
0.01,0.01,3,scale,linear,0.0001,0.19019608706363944,0.18019877209494323,1297.6
0.01,0.01,3,scale,linear,0.001,0.19019954484567292,0.18021503881450643,1288.0
0.01,0.01,3,scale,linear,0.01,0.19004582585952873,0.18050667286288394,1300.0
0.01,0.01,3,scale,linear,0.1,0.18275092488057626,0.18631887041271455,1331.6
0.01,0.01,3,scale,poly,1e-05,0.03805288685492608,0.09878335142703723,1632.2
0.01,0.01,3,scale,poly,0.0001,0.038054158600822244,0.09877950771175982,1632.2
0.01,0.01,3,scale,poly,0.001,0.03806017343626998,0.09870374241442062,1631.6
0.01,0.01,3,scale,poly,0.01,0.03845295002293746,0.0986901937992214,1631.2
0.01,0.01,3,scale,poly,0.1,0.03187880611042586,0.08990608538648862,1647.6
0.01,0.01,3,scale,rbf,1e-05,-0.033092504081167665,0.06570947990901085,1834.6
0.01,0.01,3,scale,rbf,0.0001,-0.03309379672299292,0.0657082297611407,1835.8
0.01,0.01,3,scale,rbf,0.001,-0.03311847940911836,0.06568963696317762,1840.6
0.01,0.01,3,scale,rbf,0.01,-0.0333726700169528,0.06547608877119182,1844.2
0.01,0.01,3,scale,rbf,0.1,-0.03018497996918968,0.0633531215040195,1814.2
0.01,0.01,3,scale,sigmoid,1e-05,-0.045321943984444155,0.06454221368889015,1948.0
0.01,0.01,3,scale,sigmoid,0.0001,-0.045322684227515495,0.06454154055993039,1949.2
0.01,0.01,3,scale,sigmoid,0.001,-0.0453193214347062,0.06454331377522698,1948.0
0.01,0.01,3,scale,sigmoid,0.01,-0.04527756630486906,0.06463799437310712,1948.4
0.01,0.01,3,scale,sigmoid,0.1,-0.04204378022616342,0.064056170968023,1930.2
0.01,0.01,8,auto,linear,1e-05,0.19019441524180122,0.18020024704350218,1300.0
0.01,0.01,8,auto,linear,0.0001,0.19019608706363944,0.18019877209494323,1297.6
0.01,0.01,8,auto,linear,0.001,0.19019954484567292,0.18021503881450643,1288.0
0.01,0.01,8,auto,linear,0.01,0.19004582585952873,0.18050667286288394,1300.0
0.01,0.01,8,auto,linear,0.1,0.18275092488057626,0.18631887041271455,1331.6
0.01,0.01,8,auto,poly,1e-05,-0.0562687631021877,0.06364558588919594,2328.2
0.01,0.01,8,auto,poly,0.0001,-0.0562687631021877,0.06364558588919594,2328.2
0.01,0.01,8,auto,poly,0.001,-0.0562687631021877,0.06364558588919594,2328.2
0.01,0.01,8,auto,poly,0.01,-0.056268762492304156,0.06364558495902863,2328.0
0.01,0.01,8,auto,poly,0.1,-0.062177156250214784,0.06901368730317622,2426.2
0.01,0.01,8,auto,rbf,1e-05,-0.04876969645601958,0.06282899327913685,1969.2
0.01,0.01,8,auto,rbf,0.0001,-0.04876969645601958,0.06282899327913685,1969.2
0.01,0.01,8,auto,rbf,0.001,-0.04877902193507666,0.06282309509474257,1976.8
0.01,0.01,8,auto,rbf,0.01,-0.04873757847805614,0.06281484026890169,1977.6
0.01,0.01,8,auto,rbf,0.1,-0.04694429824074302,0.059319776434225126,1956.4
0.01,0.01,8,auto,sigmoid,1e-05,-0.0520064521880641,0.06304802409911377,2036.2
0.01,0.01,8,auto,sigmoid,0.0001,-0.052006661365482355,0.06304785695643142,2036.6
0.01,0.01,8,auto,sigmoid,0.001,-0.052006661365482355,0.06304785695643142,2036.6
0.01,0.01,8,auto,sigmoid,0.01,-0.05198735418995511,0.06302252698139536,2039.0
0.01,0.01,8,auto,sigmoid,0.1,-0.05022884904595946,0.059704620592965565,2024.8
0.01,0.01,8,scale,linear,1e-05,0.19019441524180122,0.18020024704350218,1300.0
0.01,0.01,8,scale,linear,0.0001,0.19019608706363944,0.18019877209494323,1297.6
0.01,0.01,8,scale,linear,0.001,0.19019954484567292,0.18021503881450643,1288.0
0.01,0.01,8,scale,linear,0.01,0.19004582585952873,0.18050667286288394,1300.0
0.01,0.01,8,scale,linear,0.1,0.18275092488057626,0.18631887041271455,1331.6
0.01,0.01,8,scale,poly,1e-05,0.025257336712421856,0.11783669334357576,1667.2
0.01,0.01,8,scale,poly,0.0001,0.02525535081069268,0.11783242245052787,1667.4
0.01,0.01,8,scale,poly,0.001,0.02524021501942682,0.11783527550842535,1667.8
0.01,0.01,8,scale,poly,0.01,0.02549909071247472,0.11761147237278669,1667.4
0.01,0.01,8,scale,poly,0.1,0.02416972588785718,0.11604711259686215,1667.0
0.01,0.01,8,scale,rbf,1e-05,-0.033092504081167665,0.06570947990901085,1834.6
0.01,0.01,8,scale,rbf,0.0001,-0.03309379672299292,0.0657082297611407,1835.8
0.01,0.01,8,scale,rbf,0.001,-0.03311847940911836,0.06568963696317762,1840.6
0.01,0.01,8,scale,rbf,0.01,-0.0333726700169528,0.06547608877119182,1844.2
0.01,0.01,8,scale,rbf,0.1,-0.03018497996918968,0.0633531215040195,1814.2
0.01,0.01,8,scale,sigmoid,1e-05,-0.045321943984444155,0.06454221368889015,1948.0
0.01,0.01,8,scale,sigmoid,0.0001,-0.045322684227515495,0.06454154055993039,1949.2
0.01,0.01,8,scale,sigmoid,0.001,-0.0453193214347062,0.06454331377522698,1948.0
0.01,0.01,8,scale,sigmoid,0.01,-0.04527756630486906,0.06463799437310712,1948.4
0.01,0.01,8,scale,sigmoid,0.1,-0.04204378022616342,0.064056170968023,1930.2
0.01,0.5,3,auto,linear,1e-05,0.19019441524180122,0.18020024704350218,1300.0
0.01,0.5,3,auto,linear,0.0001,0.19019608706363944,0.18019877209494323,1297.6
0.01,0.5,3,auto,linear,0.001,0.19019954484567292,0.18021503881450643,1288.0
0.01,0.5,3,auto,linear,0.01,0.19004582585952873,0.18050667286288394,1300.0
0.01,0.5,3,auto,linear,0.1,0.18275092488057626,0.18631887041271455,1331.6
0.01,0.5,3,auto,poly,1e-05,-0.05060695030152318,0.06288156161405485,2014.2
0.01,0.5,3,auto,poly,0.0001,-0.050607113098008985,0.0628814347249381,2014.4
0.01,0.5,3,auto,poly,0.001,-0.050607113098008985,0.0628814347249381,2014.4
0.01,0.5,3,auto,poly,0.01,-0.05057723769058222,0.06283549992045441,2014.8
0.01,0.5,3,auto,poly,0.1,-0.0508140945455489,0.060157604811285306,2028.0
